Feature ID	Taxon	Confidence
M02808:184:000000000-LYVHM:1:1102:5204:17077;sample=SF1_B1_T4_Root_R1_001.fastq;	Bacteria;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;	0.7321388498652597
M02808:184:000000000-LYVHM:1:2101:16382:7875;sample=SF1_B1_T4_R1_001.fastq;	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;	0.9877810473891298
M02808:184:000000000-LYVHM:1:1112:21963:18961;sample=SF1_B3_T4_Root_R1_001.fastq;	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;	0.8249026324907285
M02808:184:000000000-LYVHM:1:1105:11280:24479;sample=SF1_B1_T4_R1_001.fastq;	Bacteria;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;	0.763142853858793
M02808:184:000000000-LYVHM:1:1108:14591:11287;sample=SF3_B2_T4_Root_R1_001.fastq;	Bacteria	0.9758220543014646
M02808:184:000000000-LYVHM:1:1104:12926:14519;sample=SF3_B3_T4_Root_R1_001.fastq;	Bacteria;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;	0.969809311535625
M02808:184:000000000-LYVHM:1:1111:18867:8540;sample=SF1_B1_T4_R1_001.fastq;	Bacteria	0.8725091126066762
M02808:184:000000000-LYVHM:1:1111:11109:24249;sample=SF1_B3_T0_Root_R1_001.fastq;	Bacteria;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;	0.9999985599479966
M02808:184:000000000-LYVHM:1:1102:26228:14677;sample=SF3_B1_T4_Root_R1_001.fastq;	Bacteria;Bacillota	0.8849016482235131
M02808:184:000000000-LYVHM:1:1108:25856:10485;sample=SF4_B1_T4_Root_R1_001.fastq;	Bacteria;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;	0.999999796730115
M02808:184:000000000-LYVHM:1:1102:23857:21552;sample=SF1_B1_T4_Root_R1_001.fastq;	Bacteria;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;	0.9593758165024474
M02808:184:000000000-LYVHM:1:1108:15666:17889;sample=SF1_B1_T0_Root_R1_001.fastq;	Bacteria;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;	0.9935113053484477
M02808:184:000000000-LYVHM:1:2109:6588:22175;sample=SF1_B1_T0_Root_R1_001.fastq;	Bacteria	0.8951551958824159
M02808:184:000000000-LYVHM:1:1105:12009:23381;sample=SF3_B1_T4_Root_R1_001.fastq;	Bacteria;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;	0.9990854842063486
M02808:184:000000000-LYVHM:1:1110:24885:18758;sample=SF1_B1_T0_Root_R1_001.fastq;	Bacteria	0.9166918304175011
M02808:184:000000000-LYVHM:1:1107:13764:14527;sample=SF1_B2_T0_R1_001.fastq;	Bacteria	0.7370440795123891
M02808:184:000000000-LYVHM:1:2112:27613:15078;sample=SF6_B2_T4_Root_R1_001.fastq;	Bacteria;Pseudomonadota;Alphaproteobacteria	0.7382249547290209
M02808:184:000000000-LYVHM:1:1111:24086:17754;sample=SF3_B3_T0_R1_001.fastq;	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;	0.8505366975217078
M02808:184:000000000-LYVHM:1:1110:22307:23494;sample=SF1_B2_T4_Root_R1_001.fastq;	Bacteria;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;	0.7396427228712424
M02808:184:000000000-LYVHM:1:1110:26413:17150;sample=SF1_B3_T0_R1_001.fastq;	Bacteria;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;	0.9999994072552506
M02808:184:000000000-LYVHM:1:1108:17827:11629;sample=SF1_B2_T4_R1_001.fastq;	Bacteria	0.9740742157796932
M02808:184:000000000-LYVHM:1:2111:5715:20425;sample=SF1_B3_T0_Root_R1_001.fastq;	Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Ruminiclostridium;	0.9838670539014222
M02808:184:000000000-LYVHM:1:1105:16611:11110;sample=SF3_B4_T0_Root_R1_001.fastq;	Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;	0.7563409271080532
M02808:184:000000000-LYVHM:1:1102:15594:29124;sample=SF3_B4_T4_Root_R1_001.fastq;	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;	0.7636688566380129
M02808:184:000000000-LYVHM:1:2101:15525:9213;sample=SF1_B2_T4_Root_R1_001.fastq;	Bacteria	0.9865781542836649
M02808:184:000000000-LYVHM:1:2110:6415:19583;sample=SF1_B1_T4_Root_R1_001.fastq;	Bacteria;Bacillota;Clostridia;Eubacteriales	0.9546219838664002
M02808:184:000000000-LYVHM:1:1106:10918:10534;sample=SF1_B1_T4_Root_R1_001.fastq;	Bacteria	0.9668426555202294
M02808:184:000000000-LYVHM:1:1104:7994:20522;sample=SF1_B1_T0_R1_001.fastq;	Bacteria;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;	0.9999734122506619
M02808:184:000000000-LYVHM:1:1109:12696:6159;sample=SF1_B1_T0_R1_001.fastq;	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylocystaceae;Methylocystis;	0.9108852429618928
M02808:184:000000000-LYVHM:1:1101:10113:17467;sample=SF1_B2_T4_R1_001.fastq;	Bacteria;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;	0.7916767094533278
M02808:184:000000000-LYVHM:1:1104:3933:12481;sample=SF1_B1_T0_Root_R1_001.fastq;	Bacteria;Bacillota;	0.8428342161606797
M02808:184:000000000-LYVHM:1:2113:16026:22039;sample=SF3_B3_T4_R1_001.fastq;	Bacteria;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;	0.8197385091680542
M02808:184:000000000-LYVHM:1:1101:5172:10126;sample=SF1_B4_T0_R1_001.fastq;	Bacteria;Thermodesulfobacteriota;Desulfuromonadia;Desulfuromonadales;Geobacteraceae;Geobacter;	0.9487429166272442
M02808:184:000000000-LYVHM:1:2111:18501:6378;sample=SF1_B2_T4_Root_R1_001.fastq;	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;	0.7654239895361561
M02808:184:000000000-LYVHM:1:1102:9327:8295;sample=SF1_B2_T0_Root_R1_001.fastq;	Bacteria;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;	0.7197695167053807
M02808:184:000000000-LYVHM:1:1105:18086:16951;sample=SF3_B4_T4_Root_R1_001.fastq;	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Azotobacter;	0.9999989173874332
M02808:184:000000000-LYVHM:1:2113:21717:3843;sample=SF1_B4_T0_Root_R1_001.fastq;	Bacteria;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;	0.9949232710334417
M02808:184:000000000-LYVHM:1:1111:2871:20545;sample=SF2_B2_T4_R1_001.fastq;	Bacteria;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;	0.9762521340641509
M02808:184:000000000-LYVHM:1:1112:23627:13017;sample=SF1_B3_T0_R1_001.fastq;	Bacteria;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;	0.9440349660580809
M02808:184:000000000-LYVHM:1:1108:21196:21749;sample=SF1_B1_T4_Root_R1_001.fastq;	Bacteria;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;	0.9999825534940722
M02808:184:000000000-LYVHM:1:2108:22860:6447;sample=SF2_B4_T4_R1_001.fastq;	Bacteria;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;	0.9915950236255966
M02808:184:000000000-LYVHM:1:2111:27849:20270;sample=SF1_B1_T0_Root_R1_001.fastq;	Bacteria;Bacillota;Negativicutes;Selenomonadales;Sporomusaceae;Pelosinus;	0.9850856009670149
M02808:184:000000000-LYVHM:1:1109:8738:13714;sample=SF2_B1_T4_R1_001.fastq;	Bacteria	0.8623560315490602
M02808:184:000000000-LYVHM:1:2109:4660:19207;sample=SF1_B2_T0_R1_001.fastq;	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;	0.8303477912002822
M02808:184:000000000-LYVHM:1:2103:21834:25757;sample=SF3_B2_T4_Root_R1_001.fastq;	Bacteria;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;	0.9999928373445798
M02808:184:000000000-LYVHM:1:1114:19537:28135;sample=SF1_B3_T0_R1_001.fastq;	Bacteria;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;	0.99999914658377
M02808:184:000000000-LYVHM:1:1102:16676:5653;sample=SF1_B2_T4_R1_001.fastq;	Bacteria;Desulfobacterota;	0.7801737738652456
M02808:184:000000000-LYVHM:1:2111:4199:14768;sample=SF2_B1_T4_Root_R1_001.fastq;	Bacteria	0.8730042165588027
M02808:184:000000000-LYVHM:1:1105:13193:22549;sample=SF3_B2_T0_R1_001.fastq;	Bacteria;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;	0.9999965123543003
M02808:184:000000000-LYVHM:1:1114:10797:5432;sample=SF1_B1_T0_Root_R1_001.fastq;	Bacteria;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;	0.9998916703701937
M02808:184:000000000-LYVHM:1:1106:17675:19794;sample=SF1_B2_T4_Root_R1_001.fastq;	Bacteria;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;	0.9999469569706456
M02808:184:000000000-LYVHM:1:1102:21599:6824;sample=SF1_B1_T0_R1_001.fastq;	Bacteria;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;	0.9999912040025865
M02808:184:000000000-LYVHM:1:1101:12977:6223;sample=SF3_B4_T4_Root_R1_001.fastq;	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Azotobacter;	0.9996332630204141
M02808:184:000000000-LYVHM:1:1104:13513:7050;sample=SF3_B2_T4_R1_001.fastq;	Bacteria	0.9664568631061867
M02808:184:000000000-LYVHM:1:2103:10152:21981;sample=SF2_B3_T4_Root_R1_001.fastq;	Bacteria;Bacillota;Clostridia;Eubacteriales	0.9393038769210629
M02808:184:000000000-LYVHM:1:2111:16011:11378;sample=SF1_B1_T0_R1_001.fastq;	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Azospirillaceae;Skermanella;	0.999979274906095
M02808:184:000000000-LYVHM:1:1106:21682:7801;sample=SF1_B3_T0_R1_001.fastq;	Bacteria;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;	0.9929278516746352
M02808:184:000000000-LYVHM:1:2113:4861:23967;sample=SF1_B4_T0_Root_R1_001.fastq;	Bacteria;Bacillota;Clostridia;Eubacteriales	0.8088608707371562
M02808:184:000000000-LYVHM:1:1105:17512:27614;sample=SF1_B4_T0_R1_001.fastq;	Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;	0.8117788873290319
M02808:184:000000000-LYVHM:1:2113:14459:21668;sample=SF1_B3_T0_R1_001.fastq;	Bacteria;Desulfobacterota;	0.9825389514006976
M02808:184:000000000-LYVHM:1:2112:7275:22396;sample=SF2_B2_T4_R1_001.fastq;	Bacteria;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;	0.9888538728089326
M02808:184:000000000-LYVHM:1:2108:17064:11004;sample=SF1_B3_T0_R1_001.fastq;	Bacteria	0.9811722169295214
M02808:184:000000000-LYVHM:1:2111:21239:25363;sample=SF1_B4_T4_Root_R1_001.fastq;	Bacteria	0.7975318630906383
M02808:184:000000000-LYVHM:1:2114:28439:13973;sample=SF1_B1_T4_R1_001.fastq;	Bacteria;Thermodesulfobacteriota;Desulfuromonadia;Desulfuromonadales;Geobacteraceae;Geobacter;	0.9559776620981182
M02808:184:000000000-LYVHM:1:2103:25265:12245;sample=SF6_B1_T4_Root_R1_001.fastq;	Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;	0.7819910739946808
M02808:184:000000000-LYVHM:1:1101:24461:13449;sample=SF8_B2_T0_R1_001.fastq;	Bacteria	0.9595861617843189
M02808:184:000000000-LYVHM:1:1106:23669:4740;sample=SF4_B3_T4_Root_R1_001.fastq;	Bacteria;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;	0.7025542014733861
M02808:184:000000000-LYVHM:1:1114:12742:8255;sample=SF1_B3_T0_R1_001.fastq;	Bacteria;Bacillota;Clostridia;Eubacteriales	0.9092338692661066
M02808:184:000000000-LYVHM:1:1105:4809:23331;sample=SF8_B3_T0_Root_R1_001.fastq;	Bacteria;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;	0.999999840321648
M02808:184:000000000-LYVHM:1:1114:5782:22363;sample=SF3_B2_T0_Root_R1_001.fastq;	Bacteria;Bacillota;Clostridia	0.7296812532868985
M02808:184:000000000-LYVHM:1:1101:9015:11187;sample=SF1_B4_T4_R1_001.fastq;	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;Nostocaceae;Nostoc;	0.8294131169873292
M02808:184:000000000-LYVHM:1:1113:18190:13165;sample=SF1_B1_T4_R1_001.fastq;	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylocystaceae;Methylocystis;	0.9132513210812586
M02808:184:000000000-LYVHM:1:1109:16864:9084;sample=SF4_B3_T4_Root_R1_001.fastq;	Bacteria;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;	0.999985612979014
M02808:184:000000000-LYVHM:1:1103:12331:24212;sample=SF4_B3_T4_R1_001.fastq;	Bacteria	0.8217039526137848
M02808:184:000000000-LYVHM:1:1101:20612:6737;sample=SF1_B3_T4_Root_R1_001.fastq;	Bacteria;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;	0.9999998671047852
M02808:184:000000000-LYVHM:1:1103:7517:8574;sample=Sf4_B4_T0_R1_001.fastq;	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;	0.7267222590354796
M02808:184:000000000-LYVHM:1:1105:23206:7900;sample=SF2_B3_T4_Root_R1_001.fastq;	Bacteria;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;	0.9980170221957665
M02808:184:000000000-LYVHM:1:2107:25962:21880;sample=SF1_B4_T4_R1_001.fastq;	Bacteria;Bacillota;Clostridia;Eubacteriales	0.8749280681189385
M02808:184:000000000-LYVHM:1:1103:10286:19375;sample=SF8_B2_T4_Root_R1_001.fastq;	Bacteria	0.8030425726314028
M02808:184:000000000-LYVHM:1:2105:8873:8035;sample=SF2_B4_T4_R1_001.fastq;	Bacteria	0.8481909785351154
M02808:184:000000000-LYVHM:1:2104:7022:17913;sample=SF1_B3_T4_Root_R1_001.fastq;	Bacteria;Bacillota;Clostridia;Eubacteriales	0.9141511499509335
M02808:184:000000000-LYVHM:1:2102:5136:19808;sample=SF1_B2_T4_R1_001.fastq;	Bacteria;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;	0.8188039305303001
M02808:184:000000000-LYVHM:1:1112:10781:20854;sample=SF1_B2_T0_Root_R1_001.fastq;	Bacteria;Elusimicrobiota;unclassified Elusimicrobiota;	0.9820712966264294
M02808:184:000000000-LYVHM:1:1112:13003:25784;sample=SF1_B1_T4_Root_R1_001.fastq;	Bacteria	0.9889054720907113
M02808:184:000000000-LYVHM:1:1112:6933:5285;sample=SF4_B3_T4_R1_001.fastq;	Bacteria	0.8533331059201255
M02808:184:000000000-LYVHM:1:2101:22040:19718;sample=SF1_B3_T0_Root_R1_001.fastq;	Bacteria;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;	0.9638501345339153
M02808:184:000000000-LYVHM:1:2109:20402:15508;sample=SF1_B1_T4_Root_R1_001.fastq;	Bacteria;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;	0.7341146038548931
M02808:184:000000000-LYVHM:1:2106:18650:4513;sample=SF2_B3_T4_R1_001.fastq;	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales	0.9985024617167758
M02808:184:000000000-LYVHM:1:1102:7301:25658;sample=SF1_B4_T0_R1_001.fastq;	Bacteria;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;	0.7189976893796033
M02808:184:000000000-LYVHM:1:1103:15806:3409;sample=SF1_B2_T4_Root_R1_001.fastq;	Bacteria;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;	0.8170448340555151
M02808:184:000000000-LYVHM:1:2107:6959:14285;sample=SF1_B2_T4_Root_R1_001.fastq;	Bacteria;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;	0.9965045540137208
M02808:184:000000000-LYVHM:1:1103:16124:19404;sample=SF1_B4_T0_Root_R1_001.fastq;	Bacteria;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;	0.9999916648371319
M02808:184:000000000-LYVHM:1:2112:15426:25376;sample=SF3_B4_T4_Root_R1_001.fastq;	Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Anaerocolumna;	0.9987796289920845
M02808:184:000000000-LYVHM:1:2101:22087:14938;sample=SF1_B4_T4_Root_R1_001.fastq;	Bacteria;Bacillota;Negativicutes;Selenomonadales;Sporomusaceae;Pelosinus;	0.8726349864932312
M02808:184:000000000-LYVHM:1:2111:22005:11484;sample=SF1_B4_T0_Root_R1_001.fastq;	Bacteria	0.9591380792818726
M02808:184:000000000-LYVHM:1:1113:5164:12509;sample=SF8_B2_T4_Root_R1_001.fastq;	Bacteria;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;	0.9687685762783413
M02808:184:000000000-LYVHM:1:1110:25932:21438;sample=SF1_B1_T0_Root_R1_001.fastq;	Bacteria	0.9897565810160805
M02808:184:000000000-LYVHM:1:1113:25753:14842;sample=SF2_B4_T0_R1_001.fastq;	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylocystaceae;Methylocystis;	0.9290076222612513
M02808:184:000000000-LYVHM:1:2105:23966:24086;sample=SF8_B4_T4_R1_001.fastq;	Bacteria;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;	0.7005645743515977
M02808:184:000000000-LYVHM:1:1113:21366:3300;sample=SF1_B1_T0_Root_R1_001.fastq;	Bacteria	0.9379541172194462
M02808:184:000000000-LYVHM:1:1105:19861:26259;sample=SF1_B2_T4_Root_R1_001.fastq;	Bacteria	0.989578686137869
M02808:184:000000000-LYVHM:1:1112:13542:7054;sample=SF1_B3_T0_R1_001.fastq;	Bacteria;Thermodesulfobacteriota;Desulfuromonadia;Desulfuromonadales;Geobacteraceae;Geobacter;	0.8222794234949146
M02808:184:000000000-LYVHM:1:2103:24145:7408;sample=SF4_B1_T4_Root_R1_001.fastq;	Bacteria	0.9956690499416916
M02808:184:000000000-LYVHM:1:2111:15181:16714;sample=SF1_B1_T0_R1_001.fastq;	Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae	0.7697722227024149
M02808:184:000000000-LYVHM:1:1113:28072:16370;sample=SF3_B1_T4_Root_R1_001.fastq;	Bacteria	0.7412549213915747
M02808:184:000000000-LYVHM:1:2110:9138:16195;sample=SF6_B4_T4_Root_R1_001.fastq;	Bacteria;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;	0.9857544050374802
M02808:184:000000000-LYVHM:1:2110:17255:16677;sample=SF1_B3_T0_Root_R1_001.fastq;	Bacteria;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;	0.9999945541724382
M02808:184:000000000-LYVHM:1:2113:12537:6826;sample=SF6_B2_T0_R1_001.fastq;	Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;	0.8602317869177587
M02808:184:000000000-LYVHM:1:1108:15482:11897;sample=SF1_B2_T4_R1_001.fastq;	Bacteria;Bacillota;Clostridia;Eubacteriales	0.8246250423521441
M02808:184:000000000-LYVHM:1:1114:8679:18606;sample=SF1_B2_T4_R1_001.fastq;	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;	0.9931468559441115
M02808:184:000000000-LYVHM:1:1109:3611:15366;sample=SF1_B4_T0_Root_R1_001.fastq;	Bacteria;Elusimicrobiota;unclassified Elusimicrobiota;	0.9967963161756328
M02808:184:000000000-LYVHM:1:2104:14830:12477;sample=SF1_B4_T0_R1_001.fastq;	Bacteria;Thermodesulfobacteriota;Desulfuromonadia;Desulfuromonadales;Geobacteraceae;Geobacter;	0.9782467649478122
M02808:184:000000000-LYVHM:1:2102:3362:19253;sample=SF1_B1_T0_Root_R1_001.fastq;	Bacteria;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;	0.9475386807174082
M02808:184:000000000-LYVHM:1:2112:25175:14132;sample=SF1_B2_T0_Root_R1_001.fastq;	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales	0.993610904065681
M02808:184:000000000-LYVHM:1:1104:22127:22003;sample=SF8_B1_T0_Root_R1_001.fastq;	Bacteria;Bacillota;Negativicutes;Selenomonadales;Sporomusaceae;Pelosinus;	0.9999580392717029
M02808:184:000000000-LYVHM:1:1102:18082:6583;sample=SF1_B1_T0_Root_R1_001.fastq;	Bacteria;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;	0.9997952038669569
M02808:184:000000000-LYVHM:1:1113:3951:14138;sample=SF6_B2_T4_R1_001.fastq;	Bacteria	0.9000244920200181
M02808:184:000000000-LYVHM:1:1105:17345:20715;sample=SF1_B4_T0_R1_001.fastq;	Unassigned	0.6241412451390966
M02808:184:000000000-LYVHM:1:1114:14321:16820;sample=SF3_B4_T0_Root_R1_001.fastq;	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales	0.9974154183951816
M02808:184:000000000-LYVHM:1:1113:23778:13892;sample=SF3_B4_T0_Root_R1_001.fastq;	Bacteria;Bacillota;Clostridia	0.9407793208416981
M02808:184:000000000-LYVHM:1:1102:21443:25858;sample=SF8_B2_T0_R1_001.fastq;	Bacteria;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;	0.9999899454388549
M02808:184:000000000-LYVHM:1:2101:27936:12761;sample=SF1_B1_T0_R1_001.fastq;	Bacteria;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;	0.9705270345023185
M02808:184:000000000-LYVHM:1:1114:17601:21293;sample=SF4_B3_T0_R1_001.fastq;	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylocystaceae;Methylocystis;	0.8886921826970808
M02808:184:000000000-LYVHM:1:1103:17160:22957;sample=SF3_B4_T4_Root_R1_001.fastq;	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Azotobacter;	0.999715110237797
M02808:184:000000000-LYVHM:1:2103:12049:16973;sample=SF1_B4_T4_R1_001.fastq;	Bacteria;Cyanobacteria;Cyanophyceae;Nostocales;	0.8116831412831265
M02808:184:000000000-LYVHM:1:2109:8188:18041;sample=SF1_B3_T4_Root_R1_001.fastq;	Bacteria;Thermodesulfobacteriota;Desulfuromonadia;Desulfuromonadales;Geobacteraceae;Geobacter;	0.7722949324063135
M02808:184:000000000-LYVHM:1:2112:16565:27001;sample=SF3_B4_T0_Root_R1_001.fastq;	Bacteria;Thermodesulfobacteriota;Desulfuromonadia;Desulfuromonadales;Geobacteraceae;Geobacter;	0.9501172837054918
M02808:184:000000000-LYVHM:1:2113:8558:22868;sample=SF8_B3_T4_Root_R1_001.fastq;	Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;	0.7379747140166709
